budget,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,release_month,profit,roi,hitflop,director_Christopher_Nolan,director_Steven_Spielberg,director_James_Cameron,director_Quentin_Tarantino,director_Ridley_Scott,director_Peter_Jackson,director_David_Fincher,director_Martin_Scorsese,director_Denis_Villeneuve,director_Jon_Favreau,director_JJ_Abrams,director_Zack_Snyder,director_other,company_Walt_Disney_Pictures,company_Warner_Bros,company_Universal_Pictures,company_Columbia_Pictures,company_Paramount_Pictures,company_20th_Century_Fox,company_Marvel_Studios,company_Pixar,company_Lionsgate,company_MGM,company_DreamWorks_Animation,company_New_Line_Cinema,company_Legendary_Pictures,genre_Drama,genre_Comedy,genre_Action,genre_Thriller,genre_Romance,genre_Adventure,genre_Horror
60000000,35791,2.143764,2010-09-09,300228084,97.0,Resident Evil: Afterlife,5.8,1363,2010,9,240228084,4.0038014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
58000000,72431,12.29603,2012-01-19,50365377,125.0,Red Tails,5.9,178,2012,1,-7634623,-0.1316314310344827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
57000000,1813,33.8473,1997-10-17,152944660,144.0,The Devil's Advocate,7.2,1374,1997,10,95944660,1.683239649122807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
70000000,87428,21.723897,2012-06-14,58058367,116.0,That's My Boy,5.5,453,2012,6,-11941633,-0.1705947571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57000000,8840,31.791979,1996-05-31,115267375,103.0,DragonHeart,6.4,535,1996,5,58267375,1.022234649122807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,10589,14.113066,2004-11-12,61347797,97.0,After the Sunset,6.0,226,2004,11,1347797,0.0224632833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
57000000,71676,48.622278,2011-12-10,149217355,95.0,Ghost Rider: Spirit of Vengeance,4.7,1135,2011,12,92217355,1.617848333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
57000000,1722,9.061866,2001-08-17,62112895,131.0,Captain Corelli's Mandolin,5.5,145,2001,8,5112895,0.0896999122807017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56000000,10022,35.4763,2005-03-04,113006880,95.0,The Pacifier,5.8,842,2005,3,57006880,1.01798,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
56000000,11358,23.438398,2004-04-02,57223890,86.0,Walking Tall,6.0,381,2004,4,1223890,0.0218551785714285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
55000000,13,138.133331,1994-07-06,677945399,142.0,Forrest Gump,8.2,7927,1994,7,622945399,11.326279981818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
60000000,6477,47.336034,2007-12-13,361366633,92.0,Alvin and the Chipmunks,5.5,1177,2007,12,301366633,5.022777216666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55000000,1597,29.97224,2000-10-06,330444045,108.0,Meet the Parents,6.6,1698,2000,10,275444045,5.008073545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55000000,10530,47.845589,1995-06-14,346079773,81.0,Pocahontas,6.7,1457,1995,6,291079773,5.292359509090909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55000000,1924,48.507081,1978-12-13,300218018,143.0,Superman,6.9,1022,1978,12,245218018,4.458509418181818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54000000,9327,20.28119,1996-06-26,128769345,95.0,The Nutty Professor,5.4,702,1996,6,74769345,1.3846175,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
70000000,8488,34.576913,2005-02-10,368100420,118.0,Hitch,6.4,1665,2005,2,298100420,4.258577428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
55000000,8273,36.194802,2003-08-01,231449203,103.0,American Wedding,6.0,1129,2003,8,176449203,3.208167327272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55000000,109424,52.786917,2013-10-10,95000000,134.0,Captain Phillips,7.6,2454,2013,10,40000000,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
55000000,35056,38.06168,2010-04-08,152263880,97.0,Date Night,5.9,1122,2010,4,97263880,1.768434181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,8839,19.830132,1995-05-26,287928194,100.0,Casper,6.0,1019,1995,5,237928194,4.75856388,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55000000,156022,79.922059,2014-09-24,192330738,132.0,The Equalizer,7.1,2954,2014,9,137330738,2.496922509090909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55000000,7303,19.738215,2002-12-13,154906693,105.0,Maid in Manhattan,5.6,485,2002,12,99906693,1.8164853272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
53000000,8963,20.334629,1995-05-12,157387195,116.0,Crimson Tide,7.0,498,1995,5,104387195,1.969569716981132,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
55000000,1402,80.581367,2006-12-14,307077295,117.0,The Pursuit of Happyness,7.7,2525,2006,12,252077295,4.583223545454546,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000000,9315,32.05145,2005-09-22,223387299,98.0,Flightplan,6.1,772,2005,9,168387299,3.0615872545454543,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55000000,8984,15.064058,1994-12-09,214015089,123.0,Disclosure,5.9,210,1994,12,159015089,2.891183436363636,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
55000000,795,21.272734,1998-04-10,198685114,114.0,City of Angels,6.4,529,1998,4,143685114,2.612456618181818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30000000,24,79.754966,2003-10-10,180949000,111.0,Kill Bill: Vol. 1,7.7,4949,2003,10,150949000,5.031633333333334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,393,50.622607,2004-04-16,152159461,136.0,Kill Bill: Vol. 2,7.6,3948,2004,4,122159461,4.071982033333334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55000000,9618,22.787667,1989-12-22,63408614,104.0,Tango & Cash,6.1,458,1989,12,8408614,0.1528838909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
55000000,9374,29.498304,1992-07-30,149022650,104.0,Death Becomes Her,6.3,636,1992,7,94022650,1.7095027272727272,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55000000,8584,25.400935,2000-05-26,56932305,110.0,Shanghai Noon,6.2,735,2000,5,1932305,0.0351328181818181,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
55000000,2320,17.231675,1996-03-15,121969216,133.0,Executive Decision,5.8,256,1996,3,66969216,1.2176221090909092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
55000000,58224,32.835777,2011-06-17,187361754,94.0,Mr. Popper's Penguins,5.7,751,2011,6,132361754,2.4065773454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55000000,1729,17.097041,2008-04-18,127906624,104.0,The Forbidden Kingdom,6.3,461,2008,4,72906624,1.325574981818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55000000,175574,14.414937,2013-10-30,110000000,91.0,Free Birds,5.7,254,2013,10,55000000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,8077,45.856409,1992-05-22,159773545,114.0,Alien³,6.2,1633,1992,5,109773545,2.1954709,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55000000,8818,7.027139,1996-12-14,141047179,134.0,Evita,5.9,120,1996,12,86047179,1.5644941636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000000,8195,32.657488,1998-09-25,41610884,122.0,Ronin,6.7,658,1998,9,-13389116,-0.2434384727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
50000000,10586,12.46525,1996-10-11,75000000,109.0,The Ghost and the Darkness,6.4,236,1996,10,25000000,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55000000,116149,39.882276,2014-11-27,259207227,95.0,Paddington,7.0,883,2014,11,204207227,3.7128586727272728,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68000000,80035,39.395881,2012-07-26,68267862,98.0,The Watch,5.3,881,2012,7,267862,0.0039391470588235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55000000,10632,8.634954,2003-03-11,34234008,94.0,The Hunted,6.0,189,2003,3,-20765992,-0.3775634909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
55000000,1792,8.802525,2003-12-10,33828318,118.0,Stuck on You,5.1,188,2003,12,-21171682,-0.3849396727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60000000,72197,23.700759,2012-03-12,118338361,88.0,The Pirates! In an Adventure with Scientists!,6.4,374,2012,3,58338361,0.9723060166666668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55000000,3580,27.50916,2008-01-30,113020255,141.0,Changeling,7.3,1131,2008,1,58020255,1.0549137272727274,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000000,12123,20.58862,1996-08-02,60209334,107.0,Chain Reaction,5.3,284,1996,8,10209334,0.20418668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
55000000,9566,4.366488,1996-08-15,18626419,116.0,The Fan,5.7,194,1996,8,-36373581,-0.6613378363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70000000,9833,18.927463,2004-12-08,154648887,143.0,The Phantom of the Opera,7.0,438,2004,12,84648887,1.2092698142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
55000000,4517,15.274137,2007-09-09,74237563,114.0,Elizabeth: The Golden Age,6.6,303,2007,9,19237563,0.3497738727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62000000,8202,29.954302,2005-11-30,52304001,93.0,Æon Flux,5.4,703,2005,11,-9695999,-0.1563870806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56000000,16072,4.362535,2003-02-21,12923936,214.0,Gods and Generals,6.1,48,2003,2,-43076064,-0.7692154285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000000,34314,4.700024,1997-01-09,11466088,100.0,Turbulence,5.2,62,1997,1,-43533912,-0.7915256727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50000000,145220,14.808304,2014-03-20,80383290,112.0,Muppets Most Wanted,6.2,316,2014,3,30383290,0.6076658,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57000000,14623,9.27875,2004-07-23,28283637,95.0,Thunderbirds,4.2,91,2004,7,-28716363,-0.5037958421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
55000000,42297,22.863516,2010-11-23,89519773,119.0,Burlesque,6.9,573,2010,11,34519773,0.6276322363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2000000,802,23.962109,1962-06-13,9250000,153.0,Lolita,7.3,395,1962,6,7250000,3.625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
55000000,10375,12.669778,2002-01-04,6416302,96.0,D-Tox,5.3,123,2002,1,-48583698,-0.8833399636363637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54000000,36586,67.169587,2002-03-22,155010032,117.0,Blade II,6.2,1528,2002,3,101010032,1.870556148148148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
55000000,11321,41.472404,2008-12-18,168167691,123.0,Seven Pounds,7.5,2039,2008,12,113167691,2.057594381818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000000,70074,22.503935,2013-01-31,9489829,92.0,Bullet to the Head,5.2,481,2013,1,-45510171,-0.8274576545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54000000,242,59.194915,1990-12-24,136766062,162.0,The Godfather: Part III,7.1,1546,1990,12,82766062,1.5327048518518518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
57000000,9621,22.894898,2005-10-06,52034889,123.0,Elizabethtown,6.1,327,2005,10,-4965111,-0.0871072105263157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
54000000,1819,18.600367,2006-07-14,130431368,108.0,"You, Me and Dupree",5.4,407,2006,7,76431368,1.4153957037037035,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54000000,8536,30.515175,1980-12-04,190458706,127.0,Superman II,6.5,629,1980,12,136458706,2.527013074074074,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54000000,8046,9.053456,2003-08-01,7266209,121.0,Gigli,3.5,104,2003,8,-46733791,-0.865440574074074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000000,1717,7.768223,2006-09-10,9450897,125.0,All the King's Men,5.7,95,2006,9,-45549103,-0.8281655090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46000000,479,19.643365,2000-06-15,107196498,99.0,Shaft,5.5,308,2000,6,61196498,1.330358652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
53000000,9444,45.565918,1997-11-20,139804348,94.0,Anastasia,7.4,1432,1997,11,86804348,1.6378178867924529,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52500000,824,57.374341,2001-03-09,179213434,127.0,Moulin Rouge!,7.4,1300,2001,3,126713434,2.413589219047619,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
75000000,11456,8.41856,2001-10-30,54249294,89.0,Domestic Disturbance,5.4,113,2001,10,-20750706,-0.27667608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53000000,261023,46.049902,2015-09-04,98837872,122.0,Black Mass,6.3,1242,2015,9,45837872,0.8648655094339622,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000000,3683,23.9366,2006-10-18,65900249,132.0,Flags of Our Fathers,6.7,526,2006,10,-24099751,-0.2677750111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53000000,22803,49.593978,2009-10-15,126690726,109.0,Law Abiding Citizen,7.2,1486,2009,10,73690726,1.3903910566037736,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
67000000,285923,16.637642,2007-04-06,25037897,191.0,Grindhouse,6.8,459,2007,4,-41962103,-0.6263000447761194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52000000,640,73.944049,2002-12-25,352114312,141.0,Catch Me If You Can,7.7,3795,2002,12,300114312,5.771429076923077,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000000,97630,38.306954,2012-12-19,132820716,157.0,Zero Dark Thirty,6.7,1702,2012,12,92820716,2.3205179,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52000000,9767,26.251217,2006-06-01,204999686,106.0,The Break-Up,5.6,832,2006,6,152999686,2.9423016538461537,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52000000,11631,30.780599,2008-07-03,609841637,108.0,Mamma Mia!,6.4,1386,2008,7,557841637,10.72772378846154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52000000,32856,25.41929,2010-02-10,216485654,125.0,Valentine's Day,5.7,1013,2010,2,164485654,3.163185653846154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
50000000,6519,15.98212,2005-08-05,110803676,104.0,The Dukes of Hazzard,5.1,316,2005,8,60803676,1.21607352,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
52000000,8741,40.072583,1998-12-25,98126565,170.0,The Thin Red Line,7.2,771,1998,12,46126565,0.8870493269230769,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52000000,49520,32.015477,2011-08-05,75450437,112.0,The Change-Up,5.9,736,2011,8,23450437,0.4509699423076923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82000000,1850,24.444186,1999-12-22,47434430,118.0,Man on the Moon,6.9,435,1999,12,-34565570,-0.4215313414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
52000000,524,40.06688,1995-11-22,116112375,178.0,Casino,7.8,1307,1995,11,64112375,1.2329302884615383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52000000,26389,27.916284,2010-02-05,52826594,92.0,From Paris with Love,6.1,675,2010,2,826594,0.0158960384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
51000000,2123,39.001682,2000-06-22,149270999,116.0,"Me, Myself & Irene",6.1,927,2000,6,98270999,1.9268823333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51000000,9907,10.430832,2006-08-04,72779000,90.0,Barnyard,5.3,225,2006,8,21779000,0.4270392156862745,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,18239,94.815867,2009-03-15,709827462,130.0,The Twilight Saga: New Moon,5.6,2436,2009,3,659827462,13.19654924,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
60000000,808,67.298732,2001-05-16,484409218,90.0,Shrek,7.3,4056,2001,5,424409218,7.073486966666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50200000,38050,26.60772,2011-03-03,127869379,106.0,The Adjustment Bureau,6.5,1652,2011,3,77669379,1.5471987848605575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48000000,8367,28.803729,1991-06-14,390493908,143.0,Robin Hood: Prince of Thieves,6.6,909,1991,6,342493908,7.13528975,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50000000,9390,27.039636,1996-12-06,273552592,139.0,Jerry Maguire,6.7,913,1996,12,223552592,4.47105184,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
50000000,72105,68.87691,2012-06-29,549368315,106.0,Ted,6.3,4697,2012,6,499368315,9.9873663,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,2898,37.885022,1997-12-19,314178011,139.0,As Good as It Gets,7.2,915,1997,12,264178011,5.28356022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50000000,10312,35.537397,1998-12-25,202292902,115.0,Patch Adams,7.0,832,1998,12,152292902,3.04585804,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
50000000,109443,38.125008,2013-12-18,173649015,119.0,Anchorman 2: The Legend Continues,6.0,923,2013,12,123649015,2.4729803,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,2022,18.121404,2002-06-28,171269535,96.0,Mr. Deeds,5.6,644,2002,6,121269535,2.4253907,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
50000000,37686,37.069253,2011-06-08,260095987,112.0,Super 8,6.6,2435,2011,6,210095987,4.20191974,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52000000,462,30.347332,2000-03-17,256271286,131.0,Erin Brockovich,7.1,716,2000,3,204271286,3.9282939615384618,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000000,9919,23.854701,2003-02-07,177371441,116.0,How to Lose a Guy in 10 Days,6.3,850,2003,2,127371441,2.54742882,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50000000,187017,52.380982,2014-06-05,188441614,112.0,22 Jump Street,7.0,3319,2014,6,138441614,2.76883228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60000000,628,50.163785,1994-11-11,223664608,123.0,Interview with the Vampire,7.2,1516,1994,11,163664608,2.7277434666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70000000,10201,43.849351,2008-12-09,225990978,104.0,Yes Man,6.4,1813,2008,12,155990978,2.228442542857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,302699,45.318703,2016-06-15,216972543,107.0,Central Intelligence,6.2,1650,2016,6,166972543,3.33945086,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
50000000,274167,38.616744,2015-12-25,242786137,96.0,Daddy's Home,5.8,854,2015,12,192786137,3.85572274,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
